news_title	news_url	text
Suitcase Full Of Dead Birds From China Intercepted At Virginia Airport	https://www.dailywire.com/news/suitcase-full-of-dead-birds-from-china-intercepted-at-virginia-airport	No matter what the reason, we should all be able to agree that sending a suitcase full of dead birds – from anywhere, to anywhere – is not right. The ordeal is made more disturbing by the fact that the suitcase was sent from China, which is currently dealing with the coronavirus and has struggled in the past with a bird flu epidemic. WTHR reported Monday that U.S. Customs and Border Protection (CBP) agents intercepted a package at Dulles International Airport in Virginia that was filled with small dead birds. “According to officials, the traveler arrived on a flight from Beijing, China on Jan. 27, 2020 where the traveler’s final destination was to a residence in Prince George’s County, Maryland,” the outlet reported. “During a baggage examination, CBP specialists discovered a package with pictures of a cat and dog that the passenger said was ‘cat food.’ The package, according to officials, contained a bunch of unknown small birds, about 2.5 to 3.5 inches in length.” CBP provided disturbing images of the pet-food packaging that does, in fact, contain dead birds. .@CBP agriculture specialists at Dulles airport continue to protect our nation’s vital agricultural resources and our economy by intercepting potential animal threats, like those posed by these tiny dead birds from China packaged as “pet food.” Read https://t.co/uJj5o5xfmN pic.twitter.com/xTldZ6G6jM — CBP Mid-Atlantic (@CBPMidAtlantic) February 10, 2020 As one can imagine, importing dead animals such as birds from China isn’t a good idea. “These dead birds are prohibited from importation to the United States as unprocessed birds pose a potentially significant disease threat to our nation’s poultry industries and more alarmingly to our citizens as potential vectors of avian influenza,” said Casey Durst, director of field operations for CBP’s Baltimore Field Office. “Customs and Border Protection agriculture specialists continue to exercise extraordinary vigilance every day in their fight to protect our nation’s agricultural and economic prosperity from invasive pests and animal diseases.” CBP published a press release about the find that included an additional quote from Durst. “Customs and Border Protection agriculture specialists protect our nation’s agricultural industries from a variety of potential threats every day, including from highly pathogenic animal diseases that threaten our nation’s economy,” Durst continued. “CBP agriculture specialists continue to exercise extraordinary vigilance in their fight to protect our nation’s agriculture and economic prosperity from invasive pests and animal diseases.” The press release also said the U.S. Fish and Wildlife Service, USDA’s Animal and Plant Health Inspection Service, and the Centers for Disease Control and Prevention (CDC) “regulate the importation of animals and animal products into the United States.” On any given day in 2019, CBP agriculture officials across the country likely “seized 4,695 prohibited plant, meat, animal byproduct, and soil, and intercepted 314 insect pests at U.S. ports of entry.” As of January 2020, the World Health Organization (WHO) reported that between 2003 and 2020, there were 861 cases of avian influenza reported around the world. An estimated 455 people died due to the virus. China is currently dealing with an epidemic of the coronavirus, which has killed hundreds, possibly thousands, of people in the communist nation already. The WHO suggested on Monday that the deaths so far “may be the tip of the iceberg.” It is so far estimated that more than 1,000 people have died from the virus while more than 40,000 were infected.
PLANE THAT DISAPPEARED IN BERMUDA TRIANGLE IN 1945 LANDS IN FLORIDA, CREW MEMBERS REMEMBER NOTHING	https://worldnewsdailyreport.com/plane-that-disappeared-in-bermuda-triangle-in-1945-lands-in-florida-crew-members-remember-nothing/	One of a group of five Grumman TBM Avenger torpedo bombers that disappeared over the Bermuda Triangle on December 5, 1945, mysteriously reappeared this morning at the Patrick Air Force Base in Brevard, Florida. Around 7:15 AM this morning, a single-engine propeller aircraft arrived in the vicinity of the United States Air Force restricted flight zone and used an abandoned military radio frequency to demand permission to land on the installation. The pilot ignored several warnings from the tower operators, insisting that his obsolete aircraft was a military vehicle belonging to the U.S. Air Force. The craft was finally escorted to the airfield by two F-14 jet fighters and landed on the airfield under close scrutiny. The base’s security staff was extremely surprised to see two disoriented old men wearing WW2 uniforms come out of the cockpit, visibly confused. According to U.S. Air Force spokesman, Colonel James Miller, the two men claimed to be have disappeared in 1945 and have no memory of what happened to them over the last 75 years. “They asked us if the war with Japan was over and who had won. These old guys seemed visibly confused.” Colonel Miller says the men’s fingerprints and teeth seem to match the military records of the men they claim to be, Lt. James Monroe and Captain David Smith Jr., but they seem to be much younger than they should. “They look around 65 years old when they should be over 110 years old. It’s as if they had gotten lost in a type of warp zone where time is slowed.” Both men will undergo a thorough medical examination and interrogation to try and determine the veracity of their story and what may have happened to them. The aircraft was authenticated as one of five planes part of Flight 19 which disappeared over the Bermuda Triangle in December 1945. Flight 19 was taking part in routine navigation and combat training exercises in TBM-type aircraft when they lost radio contact and disappeared. None of the planes were ever found, and another craft even disappeared while searching for them. Unfortunately, the two men seem to have no memory of what happened to them during their ordeal, so the mystery remains total concerning the faith of the other aircrafts.
A lost plane in 1945 reappeared after 75 years and the crew were asking if the World war 2 has ended	https://9jaupdate24x7.com/2020/02/13/a-lost-plane-in-1945-reappeared-after-75-years-and-the-crew-were-asking-if-the-world-war-2-has-ended/	The world of wonder, today, 13 / 02/2020 around 7:15 AM this morning, a single-engine propeller aircraft arrived in the vicinity of the United States Air Force restricted flight zone and used an abandoned military radio frequency to demand permission to land on the installation. The pilot ignored several warnings from the tower operators, insisting that his obsolete aircraft was a military vehicle belonging to the U.S. Air Force. The craft was finally escorted to the airfield by two F-14 jet fighters and landed on the airfield under close scrutiny. The base’s security staff was extremely surprised to see two disoriented old men wearing WW2 uniforms come out of the cockpit, visibly confused. According to U.S. Air Force spokesman, Colonel James Miller, the two men claimed to be have disappeared in 1945 and have no memory of what happened to them over the last 75 years. The soldiers asked the management of Airport if the war with Japan was over and who had won. These old guys seemed physically arranged. Colonel Miller was reported to have said that the men’s fingerprints and teeth seemed to match the military records of the men they claimef to be, Lt. James Monroe and Captain David Smith Jr., but they seemed to be much younger than they should. “They look around 65 years old when they should be over 110 years old. It’s as if they had gotten lost in a type of warp zone where time is slow.” Both men as Reported by Time news will now undergo a thorough medical examination and interrogation to try and determine the veracity of their story and what may have happened to them. Share this: Twitter Facebook 
Largest Planet-Killer Asteroid To Approach Earth This Month Arriving On Saturday	https://www.ibtimes.com/largest-planet-killer-asteroid-approach-earth-month-arriving-saturday-2921210	KEY POINTS NASA spots a planet-killer asteroid approaching Earth The approaching space rock is a potentially hazardous asteroid The asteroid is big enough to cause a major impact event A potentially hazardous asteroid that’s big enough to trigger a nuclear winter and mass extinction events on Earth following a collision will intersect the planet’s path this weekend. According to the data collected by NASA, the approaching asteroid is larger than the tallest man-made structure in the world. NASA’s Center for Near-Earth Object Studies (CNEOS) has identified the incoming asteroid as 163373 (2002 PZ39). As indicated in CNEOS’ database, this asteroid is currently traveling toward Earth at a speed of almost 34,000 miles per hour. CNEOS estimated that 163373 (2002 PZ39) has a diameter of around 3,250 feet, making it significantly bigger than the Burj Dubai, which is currently the tallest building in the world. Given its incredible size, 163373 (2002 PZ39) will be the biggest asteroid to approach Earth this month. According to CNEOS, 163373 (2002 PZ39) is an Apollo asteroid, which means it is known to intersect Earth’s path around the Sun from time to time. Due to its dangerous orbit and massive size, approaching space rock has been labeled as a potentially hazardous asteroid. “Potentially Hazardous Asteroids (PHAs) are currently defined based on parameters that measure the asteroid’s potential to make threatening close approaches to the Earth,” NASA explained in a statement. Since 163373 (2002 PZ39) follows an Earth-crossing orbit, it has a chance of colliding with Earth every time it passes the planet. If the asteroid collides with Earth, it will cause a major impact event. NASA and other space agencies have warned that kilometer-sized asteroids can do a lot of damage to Earth. If 163373 (2002 PZ39) hits the planet, its initial blast would instantly kill off millions. Then, due to its size, the energy from its explosion would be enough to trigger a global nuclear winter that could last for years. The harsh environmental changes triggered by the asteroid’s impact could lead to the mass extinction of different species. According to CNEOS, 163373 (2002 PZ39)’s near-Earth intersection will happen on Feb. 15 at 6:05 a.m. EST. During this time, the asteroid will pass over the planet from a distance of 0.03860 astronomical units or around 3.6 million miles away. Photo: Donald Davis
China seek for court’s approval to kill the over 20,000 coronavirus patients to avoid further spread of the virus	https://ab-tc.com/china-seek-for-courts-approval-to-kill-the-over-20000-coronavirus-patients-to-avoid-further-spread-of-the-virus/	
Mike Bloomberg Threatens Trump After Buying All His Debt	https://www.gishgallop.com/mike-bloomberg-threatens-trump-after-buying-all-his-debt/	New York, NY — In what many analysts are calling a brilliant political and financial maneuver, former New York City mayor, millionaire and now former Democrat presidential candidate Mike Bloomberg said he’d purchased all of Donald Trump’s debt for pennies on the dollar. “It’s always been in the plan to do this,” said Mr. Bloomberg speaking with a medium-sized crowd in Austin, Texas yesterday. “It’s all a part of our goal to rescue the country from Donald Trump. And it was inexpensive as you might imagine. Like everything else in Donald’s life, even his debt is worthless, and we got it for a song and a dance.” It’s what Bloomberg is doing or not doing with the debt that has rocked the political world. “There are several things Bloomberg could do with Trump’s debt,” said the University of Chicago’s Professor James Badwater of the James Badwater Institute of Public Policy and Veterinary Ethics. “What he’s probably going to do is is start collections proceedings against the President. This will allow him to see all of his tax returns and other sensitive financial records. Or he could threaten to do that, which will keep Trump off keel.” Mr. Bloomberg had no issue sharing the amount he paid for Trump’s debt. “He has a lot more than you think. More than we even thought,” continued Mr. Bloomberg to the Austin crowd. “Billions. But we were able to get all of it for just under 240 million [dollars]. Deutsche Bank was happy to unload over 1 billion at a 90% discount. And now that we have it, it gives us leverage against Donald. We’re already moving to put liens on several of his properties.” According to Bloomberg spokesperson Daft Houser, the former New York City may use this noose over Trump’s head to force his organization into distracting negotiations. “As Mike said, the liens are going in this week. And the Trump organization has already reached out to us. Mostly with lawsuit threats,” said Mr. Houser speaking from the Miami, Florida campaign headquarters. “Nobody has been able to reveal the criminal nature of Trump’s emoluments violations in such a quick and effective manner. They’re scared.” Critics say President Trump continues to violate the Constitution by retaining ownership and control of his sprawling business empire. They say this went against both long-standing historical practice and the advice of career government ethics officials and put him at odds with the Constitution’s original anti-corruption provisions the moment he was sworn in. The White House acknowledged that “an interest outside of Trump Enterprises has purchased negative equity financial products contained within the company’s portfolio,” but declined to say who it was, nor what impact that will have on the operations of the President’s properties. However, in what has become a habit by Eric Trump, the youngest Trump clumsily took to Twitter to express his frustration. “Bloomberg’s shekels can’t buy the Presidency from my Father, who only cares about America #KAG2020.” The Tweet has been since deleted. The Trump 2020 campaign has not responded to Bloomberg’s debt purchase but said Eric has been put on a “Twitter timeout.”
California Legislature Cancels President’s Day: ‘We Won’t Celebrate Trump’	https://tatersgonnatate.com/california-legislature-cancels-presidents-day-we-wont-celebrate-trump/	In an emergency session held illegally on a Sunday, which also happens to be Leonid Stalin’s birthday, the California legislature has voted to cancel President’s Day “until such time as respect has been restored to the White House.” Governor Galvin Newscomb signed the bill into law over lunch at Wahoo’s Fish Taco, where he was meeting with leaders from Mexico about opening more of the border to illegal immigrants. According to a press release from Newsconb’s office, the bill wasn’t very difficult to pass: “Today, the California legislature passed the first cancelation of a federal holiday in our nation’s history. After an overwhelming response from a public petition signed by more than 30 million Californians, the elected representatives of our state decided that there was no way we could hols any form of celebration of the Office of the President of the United States while a criminal occupies it. “The canceled holiday does not mean children would have to go to school or that state offices will be open. We will instead celebrate ‘Immigration Day,’ and offer all of the state’s undocumented workers a free meal and medical checkup with no questions asked.” The stunt is said to have a cost of nearly $6 billion, which is enough money to fund education in Mississippi for the next 400 years, but they just don’t care. This is what happens when you let communists run a state. They destroy it. More than a million Trump supporters and a guy who really likes Mike Pence are planning demonstrations at their local In N Out Burger. The chain has announced that red MAGA hats and misspelled signs won’t be welcome inside, but that people are welcome to make spectacles of themselves outside all they like. Counter-protests and groups of people in lawn chairs there to point and laugh are expected to show up as well. The White House hasn’t tweeted their response yet. We’ll keep you posted. Share this: 
State Farm Cancels Bloomberg’s Life Insurance After Hillary VP Announcement	https://prntly.com/2020/02/16/state-farm-cancels-bloombergs-life-insurance-after-hillary-vp-announcement/	Michael Bloomberg stood tall this morning on a stack of books, telling his supporters and the media that he has decided upon his VP: Hillary Clinton. Unfortunately for the tiny mayor, his decision just cost him in a way he never expected. State Farm called him up after actuaries calculated and crunched the numbers: he was no longer insurable. They cited the fact that Hillary was intent on becoming the President “by hook or by crook” and that the billionaire’s life could possibly be at risk. Bloomberg has two daughters, Georgina and Emma, who would be the beneficiaries of the policy in the unfortunate case where he would pass away. The pint sized billionaire is worth $62 billion and his policies are said to be worth 5x the amount of his net worth as suggested by top financial planners. “Michael Bloomberg was a great customer”, said a State Farm rep, “he always paid his premiums on time, and has been with us since 1982. But after he made a risky life decision, we’ve decided that he is no longer qualified to be a policy holder.” Note: this article is satire. Nothing, aside from the fact that Bloomberg is considering Hillary as VP is true.
Chinese Doctors Confirmed African Blood Genetic Composition Resist Coronavirus After Student Cured	https://cityscrollz.com/3881	
BLOOMBERG ENRAGES TRUMP BY BUYING GREENLAND	https://www.newyorker.com/humor/borowitz-report/bloomberg-enrages-trump-by-buying-greenland	NEW YORK (The Borowitz Report)—In an apparently successful attempt to get under the skin of Donald Trump, former New York City mayor Michael Bloomberg has purchased Greenland from Denmark. In an official statement released on Tuesday, the Prime Minister of Denmark, Mette Frederiksen, would not disclose the price that Bloomberg paid for Greenland but indicated that it was an “all-cash offer.” “Mr. Bloomberg has a lot of money,” Frederiksen added. News of Bloomberg’s purchase of Greenland reportedly infuriated Trump, who immediately ordered his son-in-law, Jared Kushner, to make an offer to buy the Faroe Islands from Denmark. Within minutes, however, Denmark rebuffed Kushner’s bid. “We do not believe Donald Trump is capable of running the Faroe Islands,” Frederiksen said. As for Bloomberg, his campaign released a brief statement about the historic purchase of the 836,330-square-mile landmass, saying only, “Mike gets it done.”
Bakker: God Will Create a Holy Line of Trumps	https://thebiznews.org/2020/02/12/bakker-god-will-create-a-holy-line-of-trumps/	By Piper Blackmun Former televangelist Jim Bakker has given details of a recent vision he had about the Trumps. According to Bakker, God showed him a vision of an unending line of Trumps in the White House. “I was sleeping last night and God came to me and showed me a vision of the White House and there were pictures of presidents on the walls,” said Bakker in an interview in Charisma magazine. “I saw pictures of Don Jr., Ivanka, Eric, Barron and even some Trumps that are not even born.” “I believe God was showing me the holy Trump line will go on because they are doing His work,” said Bakker. This might sound like the rantings of an insane religious zealot, but just after he was acquitted of impeachment Trump posted a video of him serving well into the 22nd century. Bakker recently promoted a concoction that could cure the coronavirus in 12 hours. “Well let’s say it hasn’t been tested on this strain of the coronavirus but it’s been tested on other strains of the coronavirus and has been able to eliminate it within 12 hours — totally eliminates it, it kills it,” said naturopath Sherrill Sellman, who was a guest on Bakker’s TV show. “Deactivates it. And then it boosts your immune system so you can support the recovery, because when you kill the virus, then the immune system comes into action to clear it out. So you want a vibrant immune system as well as an ability to deactivate the viruses.” However, Trump’s idiot son, Don Jr., is currently being groomed to replace him, even though he has zero political experience. Trump Jr. recently appeared on the propaganda show “FOX and Friends” and received a fawning welcome. “We just got a chance to witness, possibly, the 46th president of the United States,” said co-host/dimwit Brian Kilmeade. Don Jr. and his sister “Princess” Ivanka are currently ranked no. 2 and 4 in the GOP presidential race for 2024.
United States Led Entire World In Reducing CO2 Emissions In 2019	https://www.dailywire.com/news/united-states-led-entire-world-in-reducing-co2-emissions-in-2019	The United States led the entire world in reducing CO2 emissions last year while also experiencing solid economic growth, according to a newly released report. “The United States saw the largest decline in energy-related CO 2 emissions in 2019 on a country basis – a fall of 140 Mt, or 2.9%, to 4.8 Gt,” The International Energy Agency (IEA) reported on Tuesday. “US emissions are now down almost 1 Gt from their peak in the year 2000, the largest absolute decline by any country over that period.” “A 15% reduction in the use of coal for power generation underpinned the decline in overall US emissions in 2019,” the IEA continued. “Coal-fired power plants faced even stronger competition from natural gas-fired generation, with benchmark gas prices an average of 45% lower than 2018 levels. As a result, gas increased its share in electricity generation to a record high of 37%. Overall electricity demand declined because demand for air-conditioning and heating was lower as a result of milder summer and winter weather. The IEA noted that 80% of the increase in CO2 emissions came from Asia and that China and India both contributed significantly to the increase. “In China, emissions rose but were tempered by slower economic growth and higher output from low-carbon sources of electricity,” the IEA reported. “Renewables continued to expand in China, and 2019 was also the first full year of operation for seven large-scale nuclear reactors in the country.” “Emissions growth in India was moderate in 2019, with CO 2 emissions from the power sector declining slightly as electricity demand was broadly stable and strong renewables growth prompted coal-fired electricity generation to fall for the first time since 1973,” the IEA concluded. “Continued growth in fossil-fuel demand in other sectors of the Indian economy, notably transport, offset the decline in the power sector. Emissions grew strongly in Southeast Asia, lifted by robust coal demand.” Sen. Ted Cruz (R-TX) responded to the news by writing on Twitter, “FACT you will NEVER see on the 6 o’clock news: U.S. emissions FELL 2.9%, or by 140 million tons, continuing the trend of the United States LEADING THE WORLD IN TOTAL EMISSIONS DECLINE since 2000.” The news came after the media promoted far-left climate extremists like socialist Rep. Alexandria Ocasio-Cortez (D-NY) and Greta Thunberg who demonized the U.S. and economic growth for polluting the world. Thunberg attacked the U.S. last month during a speech she gave at the World Economic Forum in Davos, Switzerland for leaving the Paris Climate Accord, despite the fact that the U.S. leads the world in reducing CO2 emissions. “The fact that the U.S.A. is leaving the Paris accord seems to outrage and worry everyone, and it should,” Thunberg said. “But the fact that we’re all about to fail the commitments you signed up for in the Paris Agreement doesn’t seem to bother the people in power even the least.”
The UFO Spotlight On…	https://ufospotlight.wordpress.com/2020/02/13/chinese-intelligence-officer-reveals-true-magnitude-of-chinas-coronavirus-crisis/	Sure, they did build something in six days. But it was not a “hospital. ” The true nature of the building was considered “top secret.” Initially, I was naive enough to believe that the Party was demonstrating its compassion and care for the people. But then my superiors sent me to Huoshenshan. I was shown around the installation by a military police officer called Corporal Meng (this is not his real name). It was there that I saw the truth. As I have mentioned, the only way to protect oneself from the Agent is by wearing a special protective mask that is entirely unlike those available commercially. Even medical professionals do not have access to it. It is available only to biomedical warfare researchers and it contains extremely advanced technology. These masks need to be kept at a particular temperature to offer full protection, and lose their effectiveness very quickly. As I have also already said, one of the benefits of my position was that both my family and I had access to regular supplies, which is why were safe when compared to civilians, doctors and even lower-level government officials, all of whom wore utterly ineffective surgical masks in the misguided belief that they would protect them. And so, wearing this special equipment, I went to Huoshenshan with Corporal Meng. Whatever you want to call that place, it is not a hospital. Sure, the entrance looks like a hospital and in the ward at the front of the complex, there are what appear to be normal medical beds. There, thousands of infected patients lie, all of them in the early stages of the disease. I walked along those long, white corridors next to Corporal Meng, his angular face dispassionate in his military fatigues, and saw hundreds upon hundreds of identical hospital beds on which squirmed the terrified and diseased inhabitants of Wuhan. Their cries and pleas haunt me in the long nights in which I now am unable to sleep. But this was merely the beginning. Eventually the Corporal took me to the rear of this front section. There, locked metal gates led to what he called the “middle section”. The patients in the front are unaware of its existence. It is there that the more advanced cases are kept, in what most closely resembles a mental asylum. Immediately upon entering this part of Huoshenshan, I was struck by the dim lighting and stench of vomit and human waste. Here the unfortunates roamed freely, their minds gradually disintegrating in endless panic attacks and psychotic episodes. Here too there were no more doctors, merely gorilla-faced men in black uniforms who belonged to some secret branch of the military police I had never heard of. They appeared to have been selected for their cruelty, for they beat and degraded the patients in the most sadistic manner. Many of the inmates had regressed to childlike states and lay on the floor weeping like infants and begging for compassion that they did not receive. There was cruel pleasure in the eyes of these thugs as they brutalised the unfortunates. They beat them with batons, sprayed pepper spray into their eyes and kicked them with their steel-capped boots. As I was from military intelligence, the guards did not even attempt to hide their activities. They even invited me to join; in every way, they treated me as one of them. Yes, one of them. I stood in the grey staff bathroom of Huoshenshan and looked into a cheap mirror and asked myself — is this really what you are? Are you really like them? But the violence was not merely an expression of sadism, for the poor inmates were not there to be cared for. They were there to work. There was one more set of doors, and beyond them lay what the Corporal called the “Core.” And it was there that I saw it — piles and piles of dead bodies, stacked on top of one another all the way to the ceiling. There were men, women and children, elderlies and toddlers, rich and poor, beautiful and misshapen, proud and humble. They were all of them dead. Our Agent made no distinction between any of them. I gasped when the Corporal led me to the Core. I cannot count how many there were, but it was many, many thousands. And in the midst of the piles of corpses was a kind of path, and I heard a roaring sound in the distance. The miserable patients from the middle section picked up the dead and carried and dragged them away into the dark, even as the guards beat them with truncheons. It took me a little while before I grasped what was happening. I simply could not believe what lay at the end of that path in the Core. It was an enormous furnace, with great fires roaring within. One by one, their minds destroyed and their bodies twisted, the dying men and women carried the corpses to the furnace and cast them inside in a doomed attempt to hide the dreadful truth. I saw several of them collapse from exhaustion only for their lifeless bodies to be added to the mountains of corpses on both sides. In a seemingly endless line they went, their emaciated bodies clad in grey overalls, their backs bent under the weight of their dreadful cargo. Many howled and groaned in terror and their voices joined in a sorrowful cacophony that lingered over the roar of the fires. In deep shock, I stared at the boundless horror before me. Beside me stood Corporal Meng, his freshly-shaved face as emotionless as before. When I turned to face him, he looked at me. His mouth smiled, but his eyes did not. “We use the energy to operate Huoshenshan,” he said. “We save the state considerable resources in this way. And look,” — he waved at the gallery of the dead — “there are so many of them here. You could almost describe it as renewable energy.” He laughed and waved his hand in a strangely camp gesture. I stood speechless and stared at the infernal scenes before me. Men in black uniforms screamed like daemons at the wretches who were disposing of the corpses for them. They stripped the dead of anything that had value — jewellery, cash, expensive clothing — and tossed these items onto an enormous pile next to the furnace. When I asked the Corporal what would be done with the items, they said that they would be used to pay for the “healthcare expenses” incurred by the patients’ stay in Huoshenshan. I vomited in the toilet. When I flushed and came out of the stall, Corporal Meng stood by the door and looked at me. His face was as blank as before, but in his eyes I thought I registered a very faint trace of contempt. You are ten years my senior, the look said, but you are soft. I thanked him for his service and went home. When I arrived, I saw that I had received hundreds of updates on the encrypted device the Party uses to communicate to insiders. The news were unimaginably grim. The State Legal and Economic Commission had allocated funds for the construction of dozens of facilities like Huoshenshan all throughout China. The Agent had spread not only to every single province of the motherland, but to most other nations in the world. Fortunately, we had agreements in place with other governments — they agreed to pretend that the infections were due to a coronavirus. They were just as worried as we were that a panic might break out in their countries. The Americans, in particular, were terrified that the S&P 500 might decline. This, they said, would be unacceptable in an election year, so we could count on their full support. Of course the World Health Organisation also helped us. For a long time, the only issue with the WHO has been that we have been locked in a contest with the Americans about who bribes them more. They released all sorts of sophisticated misinformation about having decoded the DNA of the so-called coronavirus. All this has allowed us to stave off a global panic. For now. Yet the situation was worsening with astonishing speed. I am reluctant to reveal too much on this point, as it would make it too easy for my enemies to identify me, but we quickly began to implement measures to protect our most senior leaders. If you look at the world news, you will see that Xi Jinping, our President, disappeared for approximately one week after the outbreak, before being seen again with the leader of Cambodia. You should know that the person who met the Cambodian leader was not President Xi. It was a body double who had, for many years, been trained to look and sound just like our President. President Xi is of course not careless enough to risk his own death. He is safely ensconced in a secret bunker underneath Zhongnanhai, the headquarters of the Party in Beijing. Nor was he the only leader who is in hiding. In fact, I can assure you that over half of all senior Party members are currently being imitated by trained actors who are following instructions given to them via special implants. Do you really think that our Prime Minister would risk his life by going to Wuhan? All of this means that our government has become utterly paralysed and the functions of the state have been taken over by the military. It became clear to me that our efforts were pointless. Yes, the lockdowns, travel bans and targeted assassinations of rebellious journalists allowed us to hide the true situation in Wuhan; but I knew that this would not last. Once the mass deaths begin in the rest of the world — in our estimation, this should happen within the next week or so — everyone will know the truth. It will become clear that we cannot protect ourselves from the Agent. Surgical masks, hand sanitiser, gloves — nothing can stop it. Nothing except the special hazmat masks, but those cannot be produced in anything like sufficient quantities. You, an ordinary person, will never even receive one, let alone a sufficient number to see you through the coming holocaust. For those of you reading this, therefore, all I can suggest is that you keep your loved ones close to you. Hug them, tell them what they mean to you. Enjoy the time you have left with them. It is not typical in Chinese culture to express one’s feelings in this way, but I have learnt the importance of such gestures. I promised my wife that I would show this document to her before I posted it. Yet I broke my word. I hear her weep in loud, hoarse sobs in the bedroom, and the keyboard of my laptop is wet with my own tears. Not long ago, we received results of the regular tests that are part of our “priority medical treatment”, and we learnt that my son had been infected with the Agent. The military police that has supplied me with the special protective mask had been giving expired and ineffective masks to my son, masks that senior officials had already worn and then discarded when they ceased to protect them. My own masks, on the other hand, had always been of the necessary quality. I suppose they decided that my son was of lower priority than me. I suppose my son could not help them with their cover-up. We had long ago decided that we would be different — we would be honest with him, always. And so when he asked us, we told him the truth. We told him that he was very sick. He asked more, and we told him he would not get better. He continued asking, and we told him that he would die. He is very small, but he was old enough to understand. His terrified wails will haunt me for the rest of my miserable days in this world. Let them come. Let them do with me as they will. I no longer care.
Celebrities rally to send Quaden Bayles to Disneyland after bullying video goes viral	https://edition.cnn.com/2020/02/21/australia/quaden-bayles-bullied-dwarfism-disney-intl-hnk-scli/index.html	(CNN) Bullied at school for his dwarfism, 9-year-old Quaden Bayles sobs uncontrollably in the back of his mother's car -- saying to the camera: "Give me a knife, I want to kill myself." His mother, Yarraka Bayles, from the Australian state of Queensland, posted the heartbreaking Facebook Live video this week to raise awareness of the impact of bullying. In the video, she said her son had previously attempted suicide. "This is what bullying does," she said in the video. "Can you please educate your children, your families, your friends?" Yet what began as a plea has quickly become a movement. The video has been viewed 16 million times since it was posted on Tuesday, with Bayles receiving a massive outpouring of support from around the world, according to CNN affiliate Seven News Among them is Australian actor Hugh Jackman, who posted a video message to Twitter telling Bayles: "No matter what, you've got a friend in me." Read More
Montana Man Arrested After His Best Selling Jerky Is Found To Be Made Of Human Meat	https://ringsssss.com/uncategorized/montana-man-arrested-after-his-best-selling-jerky-is-found-to-be-made-of-human-meat-2/	Butte, MT – 72 year old Shep Arnold has been arrested for selling dehydrated human meat A.K.A. jerky at his general store “Shep’s Goods”. Well not all “Shep’s Goods” are “Good”. Arnold has been running his store for the last 35 years and over time there became a cult following for his distinctive jerky. Most everyone who had the opportunity to visit Butte, would get a some of Shep’s jerky. It just so happened that an executive from Jack Links was staying in Butte for a family event. He decided to purchase so of Shep’s jerky and take it back to work and see if anyone there could see what it is that made Shep’s jerky so special. When the jerky made its way back to the Jack Links factory, it was given to the in house scientists to run tests on in hopes of deciphering what ingredients Arnold was using for his jerky. What they didn’t expect was that the meat wasn’t that of a cow, but of a HUMAN! Tests were ran by an independent lab to verify the results by Jack Links. Again Human meat. Local authorities arrested Arnold on suspicion of using human meat for his jerky that he sold to the public and police needed to find the supply of this meat. Skipper, the K-9, was really all in on this investigation providing important leads and clues with his sniffer. Authorities were stunned as many of them had enjoyed Shep’s Jerky. Turns out about once a year in the summer, Shep hires a new helper for his store. “Summer is a busy time and I can use the extra help for a few months”, said Arnold. What he neglected to say, but was later found out by authorities, that 3 of these men have been reported missing. It doesn’t take much for the Butte authorities to put 2 and 2 together and place Shep Arnold under arrest for making and selling the human meat. While locked up authorities hope to connect the missing men via DNA extracted from the jerky to known samples of the missing men. As more is revealed, we will update this story.
